loan_acc_num,missed_repayments,loan_amount,collateral_value,interest ,risk_score,risk_level
LN84459099,18150.94,50051,12373.03,8.7,36308.4,HIGH
LN74728990,566907.61,398721,28285.13,14.7,1.13384e+06,HIGH
LN54154212,794974.01,1500840,20120.09,8.4,1.59003e+06,HIGH
LN99405613,24924.62,61962,13458.83,9.5,49857.4,HIGH
LN83551029,19587.73,21933,2778.23,13.1,39188.4,HIGH
LN26839927,3797362.49,1719661,49756.68,12.4,7.59476e+06,HIGH
LN66197579,19102.16,11735,1969.44,9.2,38214.6,HIGH
LN35661800,84511.47,56866,1705.26,8.5,169060,HIGH
LN39149105,254013.43,297852,24965.53,12.7,508044,HIGH
LN39110680,398807.3,788045,92404.52,11.5,797628,HIGH
LN33506427,143142.81,281810,7347.17,10.0,286327,HIGH
LN77312684,741279.01,321765,12742.87,12.9,1.48259e+06,HIGH
LN34580042,18542.09,10326,2376.26,10.1,37093.4,HIGH
LN32441630,1199395.52,857042,97703.94,14.5,2.39881e+06,HIGH
LN24273452,1068702.02,763644,134997.4,14.5,2.13742e+06,HIGH
LN15719652,118461.18,257311,65428.28,9.2,236931,HIGH
LN40734097,250589.02,108718,28062.2,12.9,501188,HIGH
LN64446829,619136.43,915440,187670.42,14.4,1.23828e+06,HIGH
LN18510627,11168.94,20407,4255.9,10.5,22346,HIGH
LN93864938,12724.29,12735,1552.04,10.6,25461.5,HIGH
LN49270904,238057.71,502997,141415.09,10.9,476123,HIGH
LN60142698,470506.98,836291,2571.06,10.9,941343,HIGH
LN24215822,522864.18,332036,77536.57,9.0,1.04574e+06,HIGH
LN47296309,406570.71,495220,19269.93,12.3,813172,HIGH
LN67367259,26385.03,24548,3255.77,11.4,52783.2,HIGH
LN20428840,9110.71,19068,3886.85,10.8,18230.3,HIGH
LN75101670,323607.93,461318,13129.24,14.8,647257,HIGH
LN24889214,2333312.04,964934,132797.25,13.5,4.66664e+06,HIGH
LN56087382,176457.91,151758,7720.8,12.3,352940,HIGH
LN19336056,125720.4,181688,42765.81,12.9,251451,HIGH
LN69242786,103197.33,80525,13585.51,13.4,206407,HIGH
LN34373749,1087418.67,1592876,234455.18,10.5,2.17485e+06,HIGH
LN52929816,21669.1,16651,4171.72,13.5,43348.7,HIGH
LN17338983,19453.19,15720,434.89,12.9,38948.6,HIGH
LN75963036,138646.0,306729,23752.71,10.5,277310,HIGH
LN32321075,39655.66,72384,16374.15,12.2,79320.5,HIGH
LN43662829,241265.97,265445,28507.32,13.4,482546,HIGH
LN56533073,2369141.31,1641125,279637.2,14.9,4.7383e+06,HIGH
LN22513815,1307.27,2485,9.21,9.0,2888.32,HIGH
LN38452378,30209.04,53368,3479.07,12.5,60439.6,HIGH
LN52708202,88008.83,93362,1790.58,13.8,176075,HIGH
LN49171868,69163.27,104475,9305.29,10.2,138342,HIGH
LN23359483,218078.19,359301,105801.91,11.6,436165,HIGH
LN69104791,6339.48,16678,2472.52,8.9,12689.2,HIGH
LN18664863,16673.95,23374,6669.68,10.8,33354.9,HIGH
LN72608487,845954.07,1357005,304271.1,9.7,1.69192e+06,HIGH
LN29045396,20622.98,19804,2797.82,14.9,41258.5,HIGH
LN69225078,105317.45,151308,6188.4,14.7,210666,HIGH
LN59455313,980168.57,408539,10518.65,13.4,1.96038e+06,HIGH
LN60144881,729101.33,1527023,58658.43,9.5,1.45823e+06,HIGH
LN18904855,29274.55,22730,1576.03,13.4,58569.1,HIGH
LN54921825,1822.72,2843,107.64,11.1,3675.96,HIGH
LN77850208,654775.0,1151964,276651.8,12.6,1.30956e+06,HIGH
LN50408059,820076.48,1363425,31536.11,9.4,1.6402e+06,HIGH
LN39388560,2910827.78,1672956,204923.26,9.9,5.82167e+06,HIGH
LN13489981,8602.19,18408,89.18,10.6,17415.7,HIGH
LN80004176,10655.83,23727,5928.45,10.3,21319.2,HIGH
LN73087963,2120002.98,1514979,381222.14,14.5,4.24002e+06,HIGH
LN79575855,105292.78,92162,24240.65,12.1,210594,HIGH
LN37169443,165028.8,299210,33928.29,8.7,330069,HIGH
LN70660870,5951.66,7468,1759.89,14.1,11913.3,HIGH
LN53079846,13837.77,22987,5742.15,11.4,27683.7,HIGH
LN29796951,214027.5,347164,46051.51,9.6,428066,HIGH
LN88322683,1822507.48,937214,159370.21,11.0,3.64503e+06,HIGH
LN60827638,276553.27,428229,14006.41,10.0,553142,HIGH
LN53498253,694230.27,1674331,30718.74,9.8,1.38852e+06,HIGH
LN67734536,497182.26,797402,202838.54,9.7,994373,HIGH
LN96576704,179718.73,214660,49963.3,12.5,359447,HIGH
LN31903463,506496.62,399179,82303.86,13.3,1.013e+06,HIGH
LN14182452,112283.62,106096,31466.83,11.3,224575,HIGH
LN15915861,15019.69,14372,1651.67,14.9,30054.2,HIGH
LN14471156,1022310.54,1282231,45973.43,12.0,2.04465e+06,HIGH
LN54682077,8942.74,12377,2107.02,14.9,17897.3,HIGH
LN42413274,307541.74,494716,142835.22,13.5,615092,HIGH
LN62122977,151643.4,227907,40266.89,12.5,303298,HIGH
LN27540477,166988.5,246138,64970.29,12.7,333986,HIGH
LN64943963,145909.66,84650,2128.23,9.8,291863,HIGH
LN41915924,158068.36,235658,54795.74,14.3,316147,HIGH
LN81108685,603194.1,635545,86437.36,13.9,1.2064e+06,HIGH
LN68437154,517385.62,929056,232783.64,12.4,1.03478e+06,HIGH
LN22899995,235699.75,453453,114413.48,10.2,471407,HIGH
LN44158866,27033.41,12931,2917.23,11.7,54076.3,HIGH
LN82828988,307417.48,471552,84338.72,14.0,614847,HIGH
LN90489467,200087.88,413178,117865.28,11.1,400183,HIGH
LN82739706,84601.01,228968,53297.56,8.9,169211,HIGH
LN86798872,3521.72,5981,16.29,12.4,7415.36,HIGH
LN36179204,134719.22,92479,19634.84,15.0,269450,HIGH
LN43038050,68407.2,112081,13776.43,9.5,136827,HIGH
LN40024524,645085.39,1463218,339155.03,10.3,1.29018e+06,HIGH
LN61229280,551533.75,800730,87129.9,14.6,1.10308e+06,HIGH
LN43759157,6399.12,10132,1686.64,11.7,12809.9,HIGH
LN51286015,3726575.51,1992999,304283.77,10.6,7.45316e+06,HIGH
LN22425914,684918.68,871314,134713.65,14.3,1.36985e+06,HIGH
LN95601605,7847.88,15998,2840.33,11.0,15705.1,HIGH
LN83978207,60422.26,100802,8817.1,13.1,120862,HIGH
LN68643713,159450.57,160148,34509.32,10.7,318910,HIGH
LN15302044,186252.07,110458,10037.22,9.6,372520,HIGH
LN72431972,987166.45,408192,121241.02,13.5,1.97434e+06,HIGH
LN18259563,770932.66,467802,115332.74,9.4,1.54187e+06,HIGH
LN93425102,77190.11,130147,25274.09,13.0,154392,HIGH
LN34025092,584322.93,489496,93571.5,12.6,1.16866e+06,HIGH
LN61613509,2284.21,3305,469.42,12.0,4581.04,HIGH
LN97167977,578020.39,259458,34729.87,12.5,1.15605e+06,HIGH
LN64563293,66308.39,118481,1102.68,8.8,132728,HIGH
LN48421470,104983.83,243601,65447.14,10.1,209975,HIGH
LN25840437,93125.12,107059,23111.37,12.9,186261,HIGH
LN46554037,23067.09,17156,2324.28,13.9,46148.3,HIGH
LN54035353,143052.2,203778,59724.4,14.8,286115,HIGH
LN72261833,1483779.61,1804128,490844.97,9.0,2.96757e+06,HIGH
LN48817667,108278.27,146954,35151.91,11.2,216566,HIGH
LN64133791,649493.5,343842,67021.91,10.7,1.299e+06,HIGH
LN85247374,14537.89,23782,5490.92,13.2,29084.9,HIGH
LN58953357,285982.52,157550,12346.15,10.3,571982,HIGH
LN27807172,70133.17,105250,16351.72,12.5,140279,HIGH
LN98329192,284711.6,155258,20150.87,10.4,569435,HIGH
LN64727154,58712.49,93537,13473.21,11.9,117437,HIGH
LN60932522,1378561.82,1983821,452662.14,14.7,2.75713e+06,HIGH
LN70093781,469815.03,688283,130869.16,14.5,939643,HIGH
LN83229248,681579.61,823083,115964.44,14.9,1.36317e+06,HIGH
LN75267322,193029.44,295974,85973.0,14.0,386068,HIGH
LN46821844,90108.26,240633,29944.92,9.0,180229,HIGH
LN98465308,52177.04,86437,22135.75,9.4,104363,HIGH
LN45662412,864944.3,603709,127318.71,14.8,1.7299e+06,HIGH
LN65350438,96788.74,117466,256.87,9.0,194038,HIGH
LN95525036,1072166.29,1112402,65095.07,10.4,2.14435e+06,HIGH
LN29818104,235630.28,348212,16113.53,14.4,471289,HIGH
LN72098838,1705710.15,1722881,216897.71,14.4,3.41144e+06,HIGH
LN21767071,383647.7,218080,32037.97,10.0,767306,HIGH
LN12757318,24019.62,45591,9028.39,8.3,48047.2,HIGH
LN30660862,4936.9,7991,1424.44,11.4,9883.31,HIGH
LN39358888,2333.81,6299,1304.03,8.3,4674.98,HIGH
LN56539972,524632.19,1121820,317587.58,10.8,1.04927e+06,HIGH
LN59571928,4794.16,8467,637.69,10.6,9606.58,HIGH
LN82307617,181445.72,247133,18485.09,8.1,362907,HIGH
LN11340810,8715.67,21624,4134.21,9.4,17439.9,HIGH
LN12769079,13864.98,19511,1899.73,14.8,27745.7,HIGH
LN42376407,93621.76,146329,20531.69,12.1,187255,HIGH
LN66703067,130880.91,248710,20907.66,10.3,261777,HIGH
LN33704103,11028.95,18439,3126.58,11.3,22067.5,HIGH
LN89620049,2755.01,7659,1812.57,8.2,5518.33,HIGH
LN18318071,121370.76,206897,56177.5,12.9,242750,HIGH
LN21700158,206311.05,398688,102403.21,11.7,412632,HIGH
LN65858287,79019.43,193383,20224.06,8.3,158052,HIGH
LN46906898,433604.57,168515,17569.45,14.3,867225,HIGH
LN68727663,13013.68,14364,3639.71,9.7,26034.8,HIGH
LN70510820,24145.73,48947,11236.36,9.7,48299.2,HIGH
LN12393310,20003.13,21055,2490.98,13.8,40021.4,HIGH
LN40568475,12380.92,21206,6112.87,11.1,24769,HIGH
LN90359169,72600.73,142745,9045.08,10.0,145221,HIGH
LN47343959,48390.59,18190,5176.32,14.7,96790.9,HIGH
LN74430876,3513825.44,1824598,302261.18,10.9,7.02766e+06,HIGH
LN79724648,117242.29,129671,12846.77,9.8,234499,HIGH
LN14299441,37440.27,17015,1070.09,12.3,74902.1,HIGH
LN50987296,1234216.17,1408628,50249.33,13.0,2.46847e+06,HIGH
LN32755237,9554.46,13362,2982.26,14.8,19119.9,HIGH
LN40573112,319542.16,156687,4704.61,11.5,639123,HIGH
LN69370311,1081546.55,957152,56317.89,12.0,2.16311e+06,HIGH
LN50639707,1141019.65,424366,51933.25,14.9,2.28205e+06,HIGH
LN45477145,948950.52,1678595,8622.64,8.9,1.8981e+06,HIGH
LN76554062,470539.05,276207,6245.37,9.7,941127,HIGH
LN27803760,30000.38,11086,599.59,14.9,60025.9,HIGH
LN72461505,173365.77,320955,17020.02,12.1,346755,HIGH
LN50479361,18925.88,21582,1040.61,12.9,37877.2,HIGH
LN13659041,1018986.89,1938914,215923.18,10.3,2.03799e+06,HIGH
LN41995438,426756.2,203646,40679.2,11.8,853523,HIGH
LN45872504,41357.08,27759,3594.98,8.5,82726,HIGH
LN75341777,63589.67,179230,50727.17,8.6,127186,HIGH
LN47828364,3863179.79,1912974,459436.52,11.4,7.72637e+06,HIGH
LN17949667,17912.13,18513,289.49,14.0,35895,HIGH
LN59441155,685812.23,1311966,60105.75,11.8,1.37165e+06,HIGH
LN69383545,38229.39,94639,13931.08,8.2,76468.9,HIGH
LN74575398,839963.1,449137,117899.72,10.6,1.67994e+06,HIGH
LN10621630,501629.08,338182,17925.01,8.5,1.00328e+06,HIGH
LN32034549,153479.62,173707,50233.12,9.6,306966,HIGH
LN79824131,335736.82,192858,4877.76,9.9,671516,HIGH
LN11321703,19650.98,16023,761.38,12.8,39327.4,HIGH
LN80970436,85543.54,91472,15510.29,10.1,171097,HIGH
LN31080450,96548.7,209622,225.37,9.2,194031,HIGH
LN75209548,9129.49,11170,1665.53,14.5,18272,HIGH
LN24375414,139820.46,278566,20897.61,9.9,279658,HIGH
LN70375055,343082.34,259262,75516.21,13.8,686174,HIGH
LN75849134,17681.71,12022,622.52,15.0,35388.8,HIGH
LN40998340,7542.41,17533,412.37,8.5,15130.8,HIGH
LN82884594,1573444.25,1936615,474361.8,8.9,3.1469e+06,HIGH
LN73821334,1555859.26,1938672,558868.54,8.8,3.11173e+06,HIGH
LN92820464,15684.6,16241,4242.67,10.3,31377,HIGH
LN84582689,59001.65,96519,1248.92,13.3,118086,HIGH
LN82577761,649675.41,753170,158961.05,9.4,1.29936e+06,HIGH
LN46971528,2654.58,2426,259.68,10.9,5322.79,HIGH
LN64311237,133753.4,147966,33693.84,9.8,267515,HIGH
LN13790534,22115.54,23496,2607.51,10.1,44244.1,HIGH
LN95082556,16795.56,22579,114.35,11.2,33793.1,HIGH
LN58869262,13444.1,22407,5718.45,13.0,26898.4,HIGH
LN97753636,422913.96,473861,116027.98,13.2,845837,HIGH
LN39010628,622410.8,455420,19068.19,14.2,1.24485e+06,HIGH
LN88745642,198102.59,138575,21136.95,8.2,396215,HIGH
LN21902604,3815.97,9186,2432.88,9.4,7638.48,HIGH
LN75068469,48087.73,99003,6976.18,11.1,96193.7,HIGH
LN50468424,5876.05,15841,1576.27,8.7,11766.4,HIGH
LN69537583,129122.93,175789,26211.35,8.1,258255,HIGH
LN25488220,269431.67,227645,7387.46,12.5,538899,HIGH
LN47268200,88670.07,148084,26898.13,13.1,177352,HIGH
LN50207059,239167.03,211530,36607.28,12.0,478346,HIGH
LN80083874,157505.42,270700,21107.84,11.2,315028,HIGH
LN31204585,125889.11,167278,788.28,13.8,251997,HIGH
LN25336918,1270637.24,1690676,382628.4,13.8,2.54129e+06,HIGH
LN74074102,31280.85,55699,3201.81,8.8,62581.8,HIGH
LN61551394,703065.68,1761418,87586.0,9.5,1.40615e+06,HIGH
LN20692622,375199.91,448385,61399.6,12.5,750412,HIGH
LN72943499,15032.47,18043,4198.94,9.0,30072.8,HIGH
LN28489047,337149.2,180217,441.52,10.6,674711,HIGH
LN10219825,75797.07,81025,10016.72,10.1,151607,HIGH
LN20537171,906484.35,915517,154680.59,14.4,1.81298e+06,HIGH
LN90555794,1070366.69,1411008,336468.39,11.5,2.14074e+06,HIGH
LN35201989,581144.88,279872,24406.68,11.7,1.16231e+06,HIGH
LN22541267,29965.07,12123,457.96,13.7,59963.3,HIGH
LN80871300,393617.94,361673,76877.91,11.6,787245,HIGH
LN38601172,96743.54,243662,41280.02,8.1,193496,HIGH
LN42757555,24491.07,19653,4739.41,13.0,48992.6,HIGH
LN99790888,44805.65,82046,243.45,8.6,89951.3,HIGH
LN51050153,103793.09,188048,41836.0,8.7,207595,HIGH
LN88737379,673909.39,691777,149388.77,10.5,1.34783e+06,HIGH
LN28906091,495950.94,426843,79469.31,12.3,991912,HIGH
LN94314153,1406650.42,937027,232054.95,8.6,2.81331e+06,HIGH
LN69932028,9115.87,18015,5338.18,9.8,18238.3,HIGH
LN68765968,13531.72,8995,1419.56,8.5,27072.6,HIGH
LN22532265,29696.6,37229,9139.73,8.7,59400.4,HIGH
LN20122601,4264.33,11830,913.07,8.4,8545.16,HIGH
LN60834469,63138.14,137816,22198.14,10.6,126288,HIGH
LN61816819,112408.08,287282,77702.52,8.0,224824,HIGH
LN17236093,9196.88,9735,350.26,13.6,18426.6,HIGH
LN41072357,463062.74,398527,28350.5,12.3,926144,HIGH
LN69573368,218142.2,258758,40839.81,9.2,436295,HIGH
LN38324446,36829.09,52528,8971.46,13.0,73670.4,HIGH
LN37944876,1171903.01,1242218,235076.48,10.2,2.34382e+06,HIGH
LN72884598,35818.44,13649,2944.85,14.5,71647.9,HIGH
LN88397279,1165115.24,1949749,374548.58,13.1,2.33024e+06,HIGH
LN81980252,144234.95,281653,15223.92,11.6,288492,HIGH
LN18797270,67420.9,96379,28821.19,10.7,134849,HIGH
LN69356739,321269.95,606313,64970.41,8.4,642552,HIGH
LN10383534,2077857.42,1570959,183083.18,13.8,4.15573e+06,HIGH
LN51704810,248579.49,221926,45538.33,11.9,497169,HIGH
LN65204379,1707161.65,1569224,238935.46,11.6,3.41433e+06,HIGH
LN33209912,161048.9,246904,55990.11,14.0,322107,HIGH
LN89091820,220246.56,263120,77388.05,12.5,440502,HIGH
LN37121343,291028.3,372104,36147.23,11.8,582072,HIGH
LN58417771,66030.25,152918,4954.58,8.7,132095,HIGH
LN75917757,5707.05,6788,1351.44,12.2,11425.1,HIGH
LN73956275,66470.99,148597,33568.97,10.4,132950,HIGH
LN82051040,211080.13,83882,15542.93,14.0,422172,HIGH
LN14974029,132438.4,148165,14701.56,9.7,264891,HIGH
LN10363921,10672.59,15022,2939.68,13.0,21355.6,HIGH
LN56430903,5333.33,9320,1726.16,8.7,10675.7,HIGH
LN28331243,292973.15,146346,12819.83,11.3,585963,HIGH
LN37456156,86342.16,63055,15751.36,14.2,172695,HIGH
LN29219185,2044606.61,1760216,244520.0,12.3,4.08923e+06,HIGH
LN62066458,1472012.31,1278871,67277.45,12.2,2.94405e+06,HIGH
LN98711847,29124.03,15784,4311.12,10.4,58256.9,HIGH
LN29216539,508031.36,213413,51429.33,13.3,1.01607e+06,HIGH
LN67636862,22237.42,21282,4850.4,11.1,44483.9,HIGH
LN49688790,322244.56,209461,46653.66,8.8,644497,HIGH
LN63842358,958354.01,372542,103779.71,14.3,1.91672e+06,HIGH
LN34462612,10493.28,15600,3174.85,10.2,20996,HIGH
LN28128417,63953.69,146429,5205.67,10.2,127939,HIGH
LN44273627,74736.66,121026,32645.07,9.6,149481,HIGH
LN91318528,504543.97,362367,105396.24,8.0,1.00909e+06,HIGH
LN36766676,14416.92,10410,645.1,14.2,28855.2,HIGH
LN29765775,185617.82,483205,89105.5,9.2,371244,HIGH
LN52333290,89376.12,141117,19390.38,12.0,178765,HIGH
LN60814243,207671.46,279200,28695.75,11.3,415357,HIGH
LN57950008,1259342.01,585305,83040.23,12.1,2.5187e+06,HIGH
LN84409016,7092.69,11789,647.93,12.9,14208.6,HIGH
LN64983182,10410.51,21593,5567.1,10.9,20829.3,HIGH
LN30897511,51386.84,88101,24738.08,11.2,102781,HIGH
LN95979685,787326.49,341760,73845.53,12.9,1.57466e+06,HIGH
LN25777627,13894.89,18816,913.15,11.1,27814.2,HIGH
LN12097547,88537.48,205193,23746.29,8.7,177087,HIGH
LN71043682,546376.53,1045356,63440.51,8.3,1.09277e+06,HIGH
LN36742157,9251.12,14879,1197.79,9.5,18519.2,HIGH
LN76817414,41559.64,41599,9303.43,10.7,83127.8,HIGH
LN18316435,6763.51,8981,304.36,13.5,13562.3,HIGH
LN51700034,712222.1,723497,144416.92,10.6,1.42445e+06,HIGH
LN87195704,15975.46,23290,1277.9,12.7,31974.6,HIGH
LN31053162,145502.98,166563,22285.74,9.5,291016,HIGH
LN27798777,168873.02,298428,77664.44,8.9,337754,HIGH
LN44711696,518603.28,201562,1608.97,14.3,1.03734e+06,HIGH
LN52573633,75372.34,79699,5305.86,10.2,150764,HIGH
LN62259912,31290.28,24105,1043.36,13.5,62609.9,HIGH
LN80369741,1136993.42,1086709,47908.05,11.2,2.27401e+06,HIGH
LN47572732,337215.87,581214,151425.81,12.8,674440,HIGH
LN54499676,64569.21,122517,22348.47,10.3,129149,HIGH
LN97718167,95624.37,269787,8189.16,8.6,191285,HIGH
LN34412156,3833.1,5838,1051.13,9.7,7676.4,HIGH
LN25773631,4284.77,3527,982.34,12.3,8577.74,HIGH
LN56936165,42263.39,20264,5335.14,11.7,84535.6,HIGH
LN56033920,660212.33,1382692,307378.82,9.5,1.32043e+06,HIGH
LN34759332,147385.48,147453,700.39,14.5,294988,HIGH
LN37675929,20819.43,17444,1933.69,12.5,41653.3,HIGH
LN98636544,99167.13,264871,27565.99,9.0,198348,HIGH
LN44656186,7122.24,11378,12.87,9.5,15132.8,HIGH
LN85449895,86955.86,155998,11447.17,10.8,173929,HIGH
LN21581914,57042.36,21300,4231.36,14.8,114096,HIGH
LN79047031,191757.64,107812,3832.02,10.1,383547,HIGH
LN38605575,504016.67,1042505,196306.7,9.6,1.00804e+06,HIGH
LN21374720,217508.93,304499,254.85,15.0,436218,HIGH
LN31269394,4956.88,2273,451.88,11.8,9922.93,HIGH
LN64208764,29912.35,46918,13747.82,13.7,59834.3,HIGH
LN97439955,177219.26,244627,19791.96,8.0,354454,HIGH
LN80233982,4551.02,7526,1780.65,12.8,9112.63,HIGH
LN32083826,153804.36,332421,77931.02,10.7,307618,HIGH
LN33670155,379911.64,299378,50841.8,13.3,759835,HIGH
LN20748427,273615.49,440114,37294.83,13.5,547249,HIGH
LN17250893,1717.33,4542,890.48,8.2,3443.2,HIGH
LN95370414,192972.42,175534,47788.84,11.7,385954,HIGH
LN30292400,726719.97,814003,142249.34,9.7,1.45345e+06,HIGH
LN49411967,86329.13,171850,33337.36,9.9,172668,HIGH
LN39066489,9666.07,16837,3900.47,10.9,19341.8,HIGH
LN21252287,164272.03,484039,142723.68,8.3,328552,HIGH
LN73492896,30823.44,20405,93.96,8.6,61867.5,HIGH
LN53692945,13339.83,9704,2412.64,14.1,26689.1,HIGH
LN54387002,1043619.59,1634273,156770.39,12.1,2.08725e+06,HIGH
LN81017113,855673.44,1666641,122101.98,10.1,1.71136e+06,HIGH
LN23728964,70954.48,127225,37540.01,10.8,141917,HIGH
LN20191451,259593.55,257720,17940.38,14.6,519208,HIGH
LN11134254,3191023.15,1853702,161908.1,9.8,6.38206e+06,HIGH
LN94907457,1497196.21,1537126,297293.1,10.5,2.9944e+06,HIGH
LN41506396,18545.34,16248,3800.81,12.0,37100.3,HIGH
LN52105047,139422.81,220301,49379.1,12.0,278854,HIGH
LN22840767,178542.99,145548,8187.55,12.9,357108,HIGH
LN46649220,8024.99,10418,602.1,13.8,16072.2,HIGH
LN36242664,5713.98,4466,944.9,13.0,11437.2,HIGH
LN86626470,2986.8,2239,149.2,13.1,5993.56,HIGH
LN84796788,227408.14,442653,29675.63,10.1,454836,HIGH
LN28920235,2135939.45,1601679,174172.21,13.9,4.27189e+06,HIGH
LN38291228,1261951.45,1977789,415781.45,9.9,2.52391e+06,HIGH
LN35206042,424428.42,435826,62962.5,14.2,848870,HIGH
LN12014241,79522.0,127275,7097.12,9.7,159067,HIGH
LN48927294,699355.49,1095926,179198.49,9.9,1.39872e+06,HIGH
LN57508253,58961.77,22677,3272.54,14.4,117936,HIGH
LN95567584,181134.75,459339,15806.67,9.4,362302,HIGH
LN51118198,229249.1,435935,35736.99,10.3,458515,HIGH
LN40519278,128696.93,195306,3791.77,12.4,257450,HIGH
LN46801115,1506839.87,1177837,177962.69,13.4,3.01369e+06,HIGH
LN50697614,6220.37,15104,3488.57,9.5,12449.1,HIGH
LN55687049,7300.4,8968,651.93,8.7,14618.1,HIGH
LN94239111,14352.8,17007,1957.31,9.1,28717.2,HIGH
LN53204978,37744.91,34187,4058.24,11.7,75502.3,HIGH
LN14768830,144801.02,64385,1981.77,12.6,289641,HIGH
LN33755731,231344.31,148573,14695.36,8.9,462703,HIGH
LN86882013,186628.17,410860,41764.68,9.1,373270,HIGH
LN76204037,16287.63,6256,1150.12,14.3,32586.6,HIGH
LN92590766,7924.87,15238,1191.39,10.0,15865.8,HIGH
LN95931803,101529.33,138623,28141.13,13.5,203070,HIGH
LN60816832,50340.09,147916,9468.41,8.3,100700,HIGH
LN23117432,365203.94,205427,41769.85,10.1,730416,HIGH
LN28684875,163025.99,198392,10919.08,14.8,326076,HIGH
LN53841279,441203.14,742343,180897.94,9.3,882415,HIGH
LN46156210,615245.52,544409,120390.98,12.0,1.2305e+06,HIGH
LN56193832,80735.0,184592,27064.94,8.8,161481,HIGH
LN23608345,186534.94,334725,13477.2,12.4,373099,HIGH
LN26459786,97418.63,117361,21009.85,12.4,194848,HIGH
LN68769036,12770.26,30856,8339.3,8.3,25547.9,HIGH
LN84976154,150438.45,183089,32193.45,12.3,300888,HIGH
LN94242013,7050.32,12604,866.77,8.6,14118.8,HIGH
LN29327648,148235.14,366282,105552.08,9.6,296478,HIGH
LN88638177,130715.14,402309,37078.08,8.0,261445,HIGH
LN97032424,16620.68,21252,2073.18,8.5,33254.5,HIGH
LN68931620,80118.29,117138,3015.21,14.5,160282,HIGH
LN40076594,2752.49,6370,773.54,8.2,5516.33,HIGH
LN76946967,8407.28,9828,2581.25,12.5,16824.1,HIGH
LN12474735,632181.79,1042204,128312.27,11.6,1.26438e+06,HIGH
LN36921692,423536.87,248607,39552.91,9.7,847083,HIGH
LN24160167,969537.03,458646,41682.72,11.9,1.93909e+06,HIGH
LN74790679,602674.84,1120530,320822.6,10.5,1.20536e+06,HIGH
LN70289071,9851.93,23598,1536.86,9.7,19722.2,HIGH
LN99014248,682446.14,296221,22535.64,12.9,1.36491e+06,HIGH
LN80400054,712687.46,1986503,492454.89,8.7,1.42538e+06,HIGH
LN44266740,6958.16,11659,2002.44,12.8,13928.2,HIGH
LN26128821,120962.83,298810,75499.1,9.6,241933,HIGH
LN84193669,815737.15,934850,33661.41,9.5,1.63151e+06,HIGH
LN16197352,161944.31,61049,12980.71,14.7,323900,HIGH
LN16417960,90849.19,62802,4649.18,14.9,181719,HIGH
LN49021680,10169.72,22912,6473.08,10.2,20346.6,HIGH
LN82841504,554185.41,290499,62333.82,10.8,1.10838e+06,HIGH
LN31221982,73258.58,78351,13492.57,13.7,146529,HIGH
LN78872768,1273915.74,1613603,151235.59,11.9,2.54785e+06,HIGH
LN75664697,264587.33,419278,61284.51,9.8,529186,HIGH
LN75788334,9515.08,19720,2285.75,10.9,19044.1,HIGH
LN65914892,109234.47,148676,4116.26,8.1,218508,HIGH
LN91074438,48675.11,84694,9847.11,9.0,97363.1,HIGH
LN71353257,1580.88,2181,551.52,12.1,3170,HIGH
LN94379596,286147.96,250769,1744.18,12.1,572444,HIGH
LN29546829,534801.72,224664,28639.1,13.3,1.06962e+06,HIGH
LN32611384,15476.75,14758,3581.29,11.1,30961.7,HIGH
LN27774104,1514132.65,929258,234114.56,9.3,3.02827e+06,HIGH
